OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
1698,4.80292E+11,4.80292E+11,48,29,172006,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,4284.44392,1.6521106,4282.791809,4279.23458,4120,1174,1140,0.564,11,0.009649123,194,0.170175439,935,0.820175439,1353,288,437,628,0.21286031,251,33,2,37,168,11,33,2,37,164,11,1,3,0,47,103,101,0.187250996,0.274348129,0.962789004,0.05865535,0.007711659,0.000467373,0.008646406,0.039259357,0.002570553,0.007711659,0.000467373,0.008646406,0.038324611,0.002570553,0.000233687,0.00070106,0,0.333003478,0,0.220175439,0.617153634,0.617153634,0.553746761,0.518187898,0.363497501,0.485568049,0.52680108,0.393333682,0.114847861,0.312967581,5.390438247,0.012395296,4.190061362,0.29651253,0.609715475,3.283833356,11.85962855,0.896611409,1.793222819,0.59774094,11.50651309,2.390963758,-99999,0,0,-99999,-99999,-99999,57144,62636,-99999,-99999,0.000354532,0.259534288,0.000451764,0.375029937,-99999,-99999,-99999,-99999,6,9,5,1,4.5,19115.14,17338903.89
1699,4.8056E+11,4.8056E+11,48,55,960500,1,,,12420,"Austin-Round Rock-Georgetown, TX",2058351,1004341,967584,15731.91283,78.390004,15653.52283,15653.52283,1340,583,510,0.553,19,0.037254902,130,0.254901961,361,0.707843137,500,95,194,211,0.19,131,10,0,95,6,20,10,0,95,6,20,0,0,0,22,51,58,0.167938931,0.037244013,0.085603734,0.008368723,0.000638834,0,0.006068921,0.0003833,0.001277668,0.000638834,0,0.006068921,0.0003833,0.001277668,0,0,0,0.045612736,0,0.256862745,0.61860501,0.532837353,0.61860501,0.41240334,0.423538196,0.413298064,0.393812389,0.05766978,0.178110129,0.415213946,3.816793893,0.059797352,2.825573734,0.374396719,1.643440283,0.807736731,4.976403131,1.185675596,2.616663383,0.695051211,3.434370691,0.245312192,-99999,0,0,-99999,-99999,-99999,5788,7621,-99999,-99999,4.94019E-05,0.023378019,8.4252E-05,0.047776071,-99999,-99999,-99999,-99999,8,6,4,1,4,41257.56074,63666183.61
1700,4.80291E+11,4.80291E+11,48,29,131614,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,578.5515386,18.7677392,559.7837994,559.7837994,3999,1134,1033,0.609,0,0,309,0.299128751,724,0.700871249,1506,321,619,566,0.21314741,126,42,15,10,18,41,42,15,10,18,41,0,0,0,65,43,18,0.515873016,2.025782099,7.143829465,0.2250869,0.075028967,0.02679606,0.01786404,0.032155271,0.073242563,0.075028967,0.02679606,0.01786404,0.032155271,0.073242563,0,0,0,2.250868999,0,0.121974831,0.909612874,0.909612874,0.909612874,0.704018562,0.280714669,0.434085244,0.477476172,0.087779217,0.061090909,0.154411765,11.95238095,1.75163E-05,12.65946867,0,2.386936412,10.27253226,59.85510841,0,6.859791234,2.286597078,60.59482257,12.57628393,-99999,0,0,2.33,2.663885596,0.000582646,96531,88026,-99999,-99999,0.000598897,0.438420558,0.00063489,0.5270513,-99999,-99999,-99999,-99999,4,16,10,1,7,8463.689446,2341365.31
1701,4.80291E+11,4.80291E+11,48,29,131612,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,524.9291089,11.3127322,513.6163767,513.6163767,1987,663,623,0.591,0,0,187,0.300160514,436,0.699839486,1050,244,352,454,0.232380952,503,79,11,359,28,26,79,11,359,28,26,0,0,0,57,175,271,0.11332008,1.29084669,3.868646114,0.979330144,0.153811295,0.021416763,0.698965252,0.054515396,0.050621439,0.153811295,0.021416763,0.698965252,0.054515396,0.050621439,0,0,0,2.270176834,0,0.807383628,0.577197492,0.577197492,0.577197492,0.446737024,0.615282717,0.674692981,0.645279497,0.58778347,0.404016064,0.647778493,2.087475149,0.337066463,11.63244294,1.71052701,1.355113141,8.566802793,37.39444627,7.476397121,2.492132374,0,34.88985323,12.46066187,-99999,0,0,-99999,-99999,-99999,103270,95969,-99999,-99999,0.000640707,0.469027473,0.00069218,0.574609618,-99999,-99999,-99999,-99999,14,7,8,1,6.5,7033.637512,2124354.102
1702,4.80292E+11,4.80292E+11,48,29,171918,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,1550.06423,10.3811652,1539.683065,1539.683065,1111,606,545,0.706,21,0.03853211,248,0.455045872,276,0.506422018,613,132,204,277,0.215334421,2908,11,14,337,463,2083,11,14,337,134,2083,0,329,0,1415,895,598,0.486588721,0.393587495,0.721577073,1.888700386,0.007144327,0.00909278,0.218876214,0.300711238,1.352875827,0.007144327,0.00909278,0.218876214,0.087030898,1.352875827,0,0.213680339,0,2.282287881,0,5.335779817,0.514525204,0.514525204,0.515630181,0.444294894,0.632593308,0.35840266,0.378263406,0.389520246,0.552873849,0.348196535,0.210797799,0.454207017,16.80747317,6.522492058,2.228458374,8.05652274,44.35531022,9.144739147,1.662679845,1.662679845,49.88039535,8.313399224,780.53,0,0,2.67,1.109838796,0.00240324,104267,109345,9599,3609,0.000646892,0.473555607,0.000788654,0.654697754,9.40019E-05,0.029012271,6.11738E-05,0.018510635,14,7,9,14,11.16666667,10904.28252,6273023.77
1703,4.80292E+11,4.80292E+11,48,29,152201,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,6790.89338,14.8121624,6776.081218,6776.081218,3337,958,819,0.555,7,0.008547009,274,0.334554335,538,0.656898657,1564,393,594,577,0.251278772,58,11,0,26,21,0,11,0,26,21,0,0,0,0,23,22,13,0.396551724,0.141379651,0.492467533,0.00855952,0.001623357,0,0.003837026,0.003099136,0,0.001623357,0,0.003837026,0.003099136,0,0,0,0,0.149939171,0,0.070818071,0.949212617,0.647938412,0.949212617,0.501488801,0.225413647,0.215684393,0.220979345,0.000196798,0.034167894,0.071516646,26.96551724,5.288E-12,4.321024202,0.48605124,0.556917227,3.278055735,6.866222306,0.377799486,2.172347044,0.094449871,6.422591259,1.038948586,-99999,0,0,-99999,-99999,-99999,28198,28240,-99999,-99999,0.000174946,0.128068526,0.000203682,0.169085597,-99999,-99999,-99999,-99999,3,8,4,1,3.5,23331.62566,27482370.25
1704,4.80292E+11,4.80292E+11,48,29,182002,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,666.804292,0.1509781,666.6533139,666.6533139,679,267,267,0.302,0,0,41,0.153558052,226,0.846441948,410,84,84,242,0.204878049,373,35,8,145,129,56,35,8,145,27,56,24,78,0,121,143,109,0.324396783,0.400508022,1.0185204,0.559511207,0.052501052,0.01200024,0.217504356,0.193503876,0.084001682,0.052501052,0.01200024,0.217504356,0.040500811,0.084001682,0.036000721,0.117002343,0,0.960019228,0,1.397003745,0.822417824,0.822417824,0.848064215,0.79360575,0.809704838,0.763998862,0.793681861,0.544477034,0.709125475,0.952745849,1.09919571,0.905565462,8.251426722,0.444170277,0.220945155,7.586311289,13.12538289,1.920038457,0,0,15.36030765,2.880057685,-99999,0,0,-99999,-99999,-99999,82044,81802,-99999,-99999,0.000509017,0.372624092,0.00059,0.48978541,-99999,-99999,-99999,-99999,19,19,5,1,8.333333333,8909.675297,2698521.377
1705,4.80292E+11,4.80292E+11,48,29,171602,2,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,1185.831417,7.7853797,1178.046038,1086.76638,874,268,263,0.497,16,0.060836502,143,0.543726236,104,0.395437262,498,159,229,110,0.319277108,192,13,0,29,0,150,13,0,29,0,150,0,0,0,85,45,62,0.442708333,0.246603138,0.804220683,0.176670905,0.011962093,0,0.026684668,0,0.138024145,0.011962093,0,0.026684668,0,0.138024145,0,0,0,0.423274043,0,0.730038023,0.601364226,0.410494945,0.601364226,0.317713249,0.692283716,0.427712384,0.456146665,0.563164729,0.360225141,0.556521739,2.59375,0.203162323,8.577276168,3.988745435,1.256811604,3.331719128,16.84850962,4.346179891,7.60581481,1.086544973,13.58181216,1.629817459,913.3,0,0,6,3.259634918,0.006864989,138113,129831,77590,58715,0.000856879,0.627275989,0.00093641,0.77735666,0.00075983,0.234510065,0.000995239,0.301150439,16,4,6,13,9.666666667,12169.65186,4798993.634
1706,4.80292E+11,4.80292E+11,48,29,161400,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,2723.204592,0,2723.204592,2692.00476,6454,471,402,0.737,0,0,89,0.221393035,313,0.778606965,1437,334,481,622,0.232428671,1703,59,18,83,832,711,59,17,83,398,711,337,97,1,434,829,440,0.254844392,0.174962544,2.397469758,0.632614037,0.021916752,0.006686467,0.030832041,0.309063347,0.264115432,0.021916752,0.006314996,0.030832041,0.147845207,0.264115432,0.125185514,0.036032626,0.00037147,0.807576581,0,4.236318408,0.637779309,0.637779309,0.722460048,0.722460048,0.735628866,0.560765712,0.614461614,0.39708516,0.417555474,0.915286624,0.84380505,0.855392415,12.33137105,0.318228298,0.773243238,11.23989951,51.48569462,0.23501723,2.82020676,1.17508615,47.94351493,16.4512061,1174.82,0,0,20.33,4.777900287,0.003149985,107151,104849,52906,32515,0.000664785,0.486654041,0.000756227,0.627778177,0.000518103,0.159904491,0.00055114,0.166770102,17,16,10,13,13.16666667,17053.94756,11020655.96
1707,4.8008E+11,4.8008E+11,48,7,950200,1,204,"Corpus Christi-Kingsville-Alice, TX",40530,"Rockport, TX",24763,5708,8389,4156.251652,3964.365653,191.8859992,191.886,426,814,228,0.397,19,0.083333333,77,0.337719298,132,0.578947368,157,40,45,72,0.25477707,33,0,13,6,3,11,0,13,6,3,11,0,0,0,8,19,6,0.242424242,4.242102081,2.220068165,0.171977111,0,0.067748559,0.031268566,0.015634283,0.057325704,0,0.067748559,0.031268566,0.015634283,0.057325704,0,0,0,4.414079193,0,0.144736842,0.909710292,0.783581795,0.909710292,0.606473528,0.334905337,0.358845585,0.385323708,0.046661782,0.14379085,0.347368421,4.757575758,0.023340254,23.05790125,0,0,23.05790125,75.63824386,0,0,0,113.4006655,0,-99999,0,0,-99999,-99999,-99999,5245,4998,-99999,-99999,0.034427758,0.376552516,0.033530797,0.38161411,-99999,-99999,-99999,-99999,6,12,12,1,7.333333333,21833.78681,16820093.88
1708,4.8008E+11,4.8008E+11,48,7,950500,4,204,"Corpus Christi-Kingsville-Alice, TX",40530,"Rockport, TX",24763,5708,8389,34026.57958,6901.821265,27124.75831,23444.48033,2388,1365,954,0.562,67,0.070230608,259,0.27148847,628,0.658280922,780,211,287,282,0.270512821,219,0,0,128,42,49,0,0,128,26,49,0,16,0,48,65,106,0.219178082,0.05822266,0.101857664,0.009341218,0,0,0.005459707,0.001791466,0.002090044,0,0,0.005459707,0.001109003,0.002090044,0,0.000682463,0,0.067563878,0,0.229559748,0.878923325,0.599958506,0.788461532,0.525641021,0.47730197,0.445098055,0.447396179,0.155159525,0.168009206,0.438438438,3.561643836,0.077177769,2.156628979,0.606515715,1.304993243,0.245120021,1.613073912,1.557248898,2.265089307,0.070784041,0.047189361,0,-99999,0,0,-99999,-99999,-99999,11993,11629,-99999,-99999,0.078721086,0.861009405,0.078017134,0.887913263,-99999,-99999,-99999,-99999,9,9,2,1,4,64989.84704,137703729.9
1709,4.8056E+11,4.8056E+11,48,55,960102,2,,,12420,"Austin-Round Rock-Georgetown, TX",2058351,1004341,967584,30338.88191,15.3239065,30323.558,30138.36378,1582,560,442,0.645,0,0,97,0.219457014,345,0.780542986,614,134,212,268,0.218241042,371,4,15,91,256,5,4,6,91,32,5,57,167,9,56,179,136,0.150943396,0.018580969,0.052491237,0.012309892,0.000132721,0.000497705,0.003019407,0.008494157,0.000165902,0.000132721,0.000199082,0.003019407,0.00106177,0.000165902,0.001891277,0.00554111,0.000298623,0.030890861,0,0.839366516,0.520253629,0.520253629,0.705458908,0.705458908,0.597973773,0.476706495,0.49257942,0.65331047,0.379928315,0.753299492,1.654986523,0.519449063,2.564774977,0.529701804,1.150815114,0.884258058,3.343333259,0.970862324,2.11057027,0.063317108,2.680424243,0.084422811,-99999,0,0,-99999,-99999,-99999,21409,20954,-99999,-99999,0.000182731,0.086472011,0.000231652,0.131360687,-99999,-99999,-99999,-99999,13,16,3,1,6.166666667,74801.16722,122779773.7
1710,4.8056E+11,4.8056E+11,48,55,960200,2,,,12420,"Austin-Round Rock-Georgetown, TX",2058351,1004341,967584,3271.793279,3.9538471,3267.839432,3192.6075,1865,728,728,0.478,134,0.184065934,224,0.307692308,370,0.508241758,778,194,306,278,0.249357326,716,250,43,55,225,143,250,43,55,64,143,0,161,0,267,329,120,0.372905028,0.228026777,0.584162006,0.224268094,0.078305899,0.013468615,0.017227298,0.070475309,0.044790974,0.078305899,0.013468615,0.017227298,0.02004631,0.044790974,0,0.050428999,0,0.452294872,0,0.983516484,0.881623478,0.881623478,0.896635463,0.772589683,0.779499714,0.793171088,0.870062027,0.562443161,0.554823712,0.958500669,1.086592179,0.917051012,3.922306584,0.650415008,0.824718543,2.447173033,10.71093018,2.154328616,4.308657232,0.391696112,9.400706688,1.175088336,-99999,0,0,-99999,-99999,-99999,23185,21954,-99999,-99999,0.000197889,0.093645363,0.000242707,0.13762969,-99999,-99999,-99999,-99999,18,18,5,1,8,16420.02947,13240766.09
1711,4.83E+11,4.83E+11,48,299,970300,1,,,,,0,0,0,3091.750041,693.2220001,2398.528041,2398.528041,943,1062,372,0.462,12,0.032258065,68,0.182795699,292,0.784946237,258,62,86,110,0.240310078,60,9,28,5,5,13,9,6,5,5,13,0,0,22,9,27,24,0.15,0.442771559,0.393157797,0.025015342,0.003752301,0.011673826,0.002084612,0.002084612,0.005419991,0.003752301,0.002501534,0.002084612,0.002084612,0.005419991,0,0,0.009172292,0.467786901,0,0.161290323,0.861017013,0.861017013,0.908729126,0.783010238,0.332303036,0.408014578,0.446295531,0.046532958,0,0,4.3,0.036883167,5.276071374,0,0.216964374,5.059107001,14.59375058,0,0,0,21.07959512,0.533660636,-99999,0,0,-99999,-99999,-99999,1294,2018,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,6,18,6,1,6.333333333,19890.3377,12512141.08
1712,4.8056E+11,4.8056E+11,48,55,960600,1,,,12420,"Austin-Round Rock-Georgetown, TX",2058351,1004341,967584,54756.89372,121.40023,54635.49349,54624.11014,1173,607,570,0.572,0,0,214,0.375438596,356,0.624561404,663,135,227,301,0.20361991,318,244,5,43,19,7,244,5,43,18,7,1,0,0,59,205,54,0.185534591,0.011112309,0.021474034,0.005821605,0.004466892,9.15347E-05,0.000787198,0.000347832,0.000128149,0.004466892,9.15347E-05,0.000787198,0.000329525,0.000128149,1.83069E-05,0,0,0.016933914,0,0.557894737,0.491751014,0.491751014,0.448588323,0.386527998,0.522248643,0.549901629,0.590892371,0.986101576,0.426559356,0.648318043,2.08490566,0.337933665,3.241643017,0.61904125,1.133131005,1.489470762,5.949457015,1.522819594,1.932809484,0.128853966,6.020994393,0.515415862,-99999,0,0,-99999,-99999,-99999,9241,12477,-99999,-99999,7.88741E-05,0.037324857,0.000137936,0.078218349,-99999,-99999,-99999,-99999,11,5,4,1,4.333333333,108684.24,221598115.6
1713,4.84817E+11,4.84817E+11,48,481,740300,2,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,12486.17971,200.1628608,12286.01685,12283.85835,461,248,179,0.607,21,0.117318436,48,0.268156425,110,0.61452514,390,124,142,124,0.317948718,441,180,2,257,2,0,180,2,257,2,0,0,0,0,63,215,163,0.142857143,0.020189096,0.037528925,0.035900772,0.014653376,0.000162815,0.020921765,0.000162815,0,0.014653376,0.000162815,0.020921765,0.000162815,0,0,0,0,0.056089869,0,2.463687151,0.526128005,0.453181997,0.526128005,0.350752003,0.695761481,0.510838507,0.431142634,0.567513618,0.977827051,0.938628159,0.884353741,0.890790277,3.234988405,1.120438818,0.797269102,1.317280485,2.310320778,2.083669616,1.614843952,0.05209174,1.146018289,0.416733923,-99999,0,0,-99999,-99999,-99999,7115,10117,-99999,-99999,0.029934955,0.318701008,0.030647081,0.366014254,-99999,-99999,-99999,-99999,16,5,3,1,4.833333333,38593.42752,50530880.63
1714,4.8298E+11,4.8298E+11,48,297,950100,2,,,,,0,0,0,105138.7754,205.2466962,104933.5287,104933.5287,567,336,193,0.467,0,0,43,0.222797927,150,0.777202073,172,44,61,67,0.255813953,116,33,0,12,35,36,33,0,12,35,36,0,0,0,38,41,37,0.327586207,0.003202027,0.005403421,0.001105462,0.000314485,0,0.000114358,0.000333544,0.000343074,0.000314485,0,0.000114358,0.000333544,0.000343074,0,0,0,0.004307489,0,0.601036269,0.949995836,0.818281873,0.949995836,0.633330557,0.718367253,0.745141083,0.815684565,0.689043767,0,0,1.482758621,0.617078755,1.916280745,0.317246656,0.789806452,0.809227636,1.181737062,0.59771172,0.994153168,0.054891893,0.640405415,0.036594595,-99999,0,0,-99999,-99999,-99999,634,702,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,17,13,2,1,6,95270.05584,425490831.8
1715,4.8298E+11,4.8298E+11,48,297,950200,1,,,,,0,0,0,1395.422873,0,1395.422873,1381.81896,1077,447,319,0.436,43,0.134796238,184,0.576802508,92,0.288401254,352,78,140,134,0.221590909,616,76,265,88,80,107,76,85,88,62,107,0,18,180,151,287,178,0.24512987,0.32348666,0.779407456,0.445789223,0.054999969,0.191776208,0.063684175,0.057894704,0.077434167,0.054999969,0.061513123,0.063684175,0.044868396,0.077434167,0,0.013026308,0.130263085,0.769275883,0,1.931034483,0.912228151,0.912228151,0.928787376,0.86914527,0.898045035,0.848824485,0.913219428,0.527745947,0,0,0.571428571,0.651439058,8.939625849,1.210624781,1.234228629,6.494772439,45.7215954,2.293211658,6.420992642,1.375926995,24.30804357,23.84940124,-99999,0,0,-99999,-99999,-99999,1540,1866,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,20,9,1,10,13325.54631,5647196.044
1716,4.84817E+11,4.84817E+11,48,481,740700,1,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,57637.99571,378.7716828,57259.22403,57259.22403,1645,754,635,0.509,36,0.056692913,263,0.414173228,336,0.529133858,1092,310,424,358,0.283882784,1019,57,85,672,78,127,57,85,672,40,127,30,8,0,264,361,394,0.259077527,0.013168184,0.028728996,0.017796259,0.000995473,0.001484477,0.0117361,0.001362226,0.002217983,0.000995473,0.001484477,0.0117361,0.000698577,0.002217983,0.000523933,0.000139715,0,0.030964443,0,1.604724409,0.683025789,0.683025789,0.602038071,0.563378181,0.749654799,0.806824051,0.791406802,0.705292442,0.765015015,0.965419233,1.071638862,0.930867007,2.992126872,0.211668421,1.134414936,1.646043515,5.281502241,0.380026107,2.604296557,0.380026107,3.755552117,0.659457068,-99999,0,0,-99999,-99999,-99999,4236,5667,-99999,-99999,0.017822132,0.189742441,0.017166849,0.205021526,-99999,-99999,-99999,-99999,18,10,4,1,6.333333333,78650.77503,233257766.6
1717,4.84817E+11,4.84817E+11,48,481,740600,3,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,48478.99675,368.6062359,48110.39051,48110.39051,1661,631,537,0.523,0,0,146,0.271880819,391,0.728119181,554,125,213,216,0.225631769,384,0,0,333,51,0,0,0,333,51,0,0,0,0,35,192,157,0.091145833,0.01311567,0.034524767,0.007981644,0,0,0.006921582,0.001060062,0,0,0,0.006921582,0.001060062,0,0,0,0,0.021097314,0,0.715083799,0.565101332,0.243375897,0.565101332,0.188367111,0.766966149,0.422046936,0.320273493,0.196157288,0.375550122,0.818763326,1.442708333,0.642294516,2.123817551,0.307129587,0.894040265,0.922647698,2.661691968,0.984402735,1.915594511,0.239449314,1.516512322,0.133027397,-99999,0,0,-99999,-99999,-99999,4143,6080,-99999,-99999,0.017430853,0.185576708,0.018417936,0.219963098,-99999,-99999,-99999,-99999,18,2,3,1,4.666666667,76855.08262,196191731.3
1718,4.80292E+11,4.80292E+11,48,29,181504,4,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,100.3307543,0.1396115,100.1911428,100.1911428,1228,1077,841,0.885,96,0.114149822,536,0.637336504,209,0.248513674,875,202,333,340,0.230857143,273,21,9,17,117,109,21,9,17,47,109,0,70,0,79,124,70,0.289377289,10.74945319,12.25657244,2.724791757,0.209599366,0.0898283,0.169675677,1.167767896,1.087920518,0.209599366,0.0898283,0.169675677,0.469103343,1.087920518,0,0.698664553,0,13.47424495,0,0.324613555,0.753294438,0.753294438,0.837784681,0.721880661,0.476601506,0.630806209,0.695074745,0.954231974,0.363757495,0.475609756,3.205128205,0.110236392,14.61274354,0,5.453396891,9.15934665,44.72730697,0,25.5511608,6.387790199,12.7755804,12.7755804,413.06,0,0,40,255.511608,0.03257329,182854,140415,162529,82998,0.001134461,0.830478838,0.001012748,0.840727834,0.001591628,0.491231941,0.001406845,0.425698444,9,16,9,16,12.5,3149.880426,406034.3995
1719,4.84817E+11,4.84817E+11,48,481,740400,1,288,"Houston-The Woodlands, TX",20900,"El Campo, TX",41551,15087,21348,382.7460392,9.7001576,373.0458816,351.584398,877,288,200,0.62,0,0,106,0.53,94,0.47,441,88,162,191,0.199546485,681,54,276,79,187,85,54,66,79,107,85,31,49,210,218,235,228,0.320117474,0.819148977,2.494422406,1.936946019,0.153590433,0.78501777,0.224697115,0.531877982,0.241762719,0.153590433,0.187721641,0.224697115,0.304336599,0.241762719,0.088172286,0.139369097,0.597296129,2.756094996,0,3.405,0.88946797,0.88946797,0.923504035,0.923504035,0.916532609,0.803246065,0.865317697,0.444516117,0.874197689,0.786096257,0.647577093,0.702982762,21.04419685,0,2.014452176,19.02974467,125.8414643,0,3.431213326,15.44045997,87.4959398,49.75259322,-99999,0,0,-99999,-99999,-99999,8598,12512,-99999,-99999,0.036174384,0.385128779,0.037902173,0.452660902,-99999,-99999,-99999,-99999,20,20,16,1,12.33333333,8707.193184,1548952.218
1720,4.80292E+11,4.80292E+11,48,29,171919,1,484,"San Antonio-New Braunfels-Pearsall, TX",41700,"San Antonio-New Braunfels, TX",2426204,979988,1019742,512.0979472,0.3402567,511.7576905,511.7576905,5017,1348,1348,0.549,22,0.016320475,396,0.293768546,930,0.689910979,2056,501,729,826,0.243677043,50,0,4,42,4,0,0,4,42,3,0,0,1,0,5,12,33,0.1,2.634059097,9.803467721,0.097702489,0,0.007816199,0.082070091,0.007816199,0,0,0.007816199,0.082070091,0.005862149,0,0,0.00195405,0,2.731761586,0,0.037091988,0.501153532,0.342090505,0.429605902,0.286403935,0.125468251,0.049507528,0.033851587,0,0.019735544,0.047483381,41.12,0,19.05170558,3.694714034,1.314000499,14.04299104,59.63572325,2.501183712,5.002367424,0,67.53196023,11.2553267,-99999,0,0,2,2.501183712,0.000398645,94218,98142,-99999,-99999,0.000584546,0.427915469,0.000707852,0.587620348,-99999,-99999,-99999,-99999,2,3,10,1,4.5,7283.378262,2072434.504
